Navn;Kodeverdi;Eier;Status;Oppdatert;Versjons ID;Beskrivelse;Gyldig fra;Gyldig til;ID;Mer generelt begrep;Ekstern id
Storfjord - Omasvuotna - Omasvuono;5538;Kartverket;Gyldig;02.01.2023;1;Storfjord - Omasvuotna - Omasvuono;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5538;;
Storfjord – Omasvuotna – Omasvuono;5425;Kartverket;Tilbaketrukket;02.01.2023;1;Storfjord – Omasvuotna – Omasvuono;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5425;;
Storfjord – Omasvuotna – Omasvuono;1939;Kartverket;Tilbaketrukket;02.01.2023;1;Storfjord – Omasvuotna – Omasvuono;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1939;;
Strand;1130;Kartverket;Gyldig;02.01.2023;1;Strand;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1130;;
Stranda;1525;Kartverket;Gyldig;02.01.2023;1;Stranda;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1525;;
Stryn;4651;Kartverket;Gyldig;02.01.2023;1;Stryn;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4651;;
Stryn;1449;Kartverket;Tilbaketrukket;02.01.2023;1;Stryn;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1449;;
Sula;1531;Kartverket;Gyldig;02.01.2023;1;Sula;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1531;;
Suldal;1134;Kartverket;Gyldig;02.01.2023;1;Suldal;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1134;;
Sund;1245;Kartverket;Tilbaketrukket;02.01.2023;1;Sund;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1245;;
Sunndal;1563;Kartverket;Gyldig;02.01.2023;1;Sunndal;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1563;;
Sunnfjord;4647;Kartverket;Gyldig;02.01.2023;1;Sunnfjord;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4647;;
Surnadal;1566;Kartverket;Gyldig;02.01.2023;1;Surnadal;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1566;;
Svalbard;2100;Kartverket;Gyldig;02.01.2023;1;Svalbard;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/2100;;
Sveio;1216;Kartverket;Tilbaketrukket;02.01.2023;1;Sveio;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1216;;
Sveio;4612;Kartverket;Gyldig;02.01.2023;1;Sveio;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4612;;
Svelvik;0711;Kartverket;Tilbaketrukket;02.01.2023;1;Svelvik;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0711;;
Sykkylven;1528;Kartverket;Gyldig;02.01.2023;1;Sykkylven;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1528;;
Søgne;1018;Kartverket;Tilbaketrukket;02.01.2023;1;Søgne;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1018;;
Sømna;1812;Kartverket;Gyldig;02.01.2023;1;Sømna;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1812;;
Søndre Land;3447;Kartverket;Gyldig;02.01.2023;1;Søndre Land;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3447;;
Søndre Land;0536;Kartverket;Tilbaketrukket;02.01.2023;1;Søndre Land;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0536;;
Sør-Aurdal;3449;Kartverket;Gyldig;02.01.2023;1;Sør-Aurdal;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3449;;
Sør-Aurdal;0540;Kartverket;Tilbaketrukket;02.01.2023;1;Sør-Aurdal;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0540;;
Sørfold;1845;Kartverket;Gyldig;02.01.2023;1;Sørfold;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1845;;
Sør-Fron;3438;Kartverket;Gyldig;02.01.2023;1;Sør-Fron;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3438;;
Sør-Fron;0519;Kartverket;Tilbaketrukket;02.01.2023;1;Sør-Fron;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0519;;
Sør-Odal;3415;Kartverket;Gyldig;02.01.2023;1;Sør-Odal;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3415;;
Sør-Odal;0419;Kartverket;Tilbaketrukket;02.01.2023;1;Sør-Odal;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0419;;
Sørreisa;5526;Kartverket;Gyldig;02.01.2023;1;Sørreisa;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5526;;
Sørreisa;5419;Kartverket;Tilbaketrukket;02.01.2023;1;Sørreisa;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5419;;
Sørreisa;1925;Kartverket;Tilbaketrukket;02.01.2023;1;Sørreisa;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1925;;
Sørum;0226;Kartverket;Tilbaketrukket;02.01.2023;1;Sørum;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0226;;
Sør-Varanger;2030;Kartverket;Tilbaketrukket;02.01.2023;1;Sør-Varanger;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/2030;;
Sør-Varanger;5444;Kartverket;Tilbaketrukket;02.01.2023;1;Sør-Varanger;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5444;;
Sør-Varanger;5605;Kartverket;Gyldig;02.01.2023;1;Sør-Varanger;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5605;;
Sørøysund;2016;Kartverket;Tilbaketrukket;02.01.2023;1;Sørøysund;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/2016;;
Time;1121;Kartverket;Gyldig;02.01.2023;1;Time;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1121;;
Tingvoll;1560;Kartverket;Gyldig;02.01.2023;1;Tingvoll;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1560;;
Tinn;4026;Kartverket;Gyldig;02.01.2023;1;Tinn;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4026;;
Tinn;0826;Kartverket;Tilbaketrukket;02.01.2023;1;Tinn;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0826;;
Tinn;3818;Kartverket;Tilbaketrukket;02.01.2023;1;Tinn;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3818;;
Tjeldsund;1852;Kartverket;Tilbaketrukket;02.01.2023;1;Tjeldsund;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1852;;
Tjeldsund - Dielddanuorri;5512;Kartverket;Gyldig;02.01.2023;1;Tjeldsund - Dielddanuorri;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5512;;
Tjeldsund – Dielddanuorri;5412;Kartverket;Tilbaketrukket;02.01.2023;1;Tjeldsund – Dielddanuorri;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5412;;
Tjølling;0725;Kartverket;Tilbaketrukket;02.01.2023;1;Tjølling;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0725;;
Tjøme;0723;Kartverket;Tilbaketrukket;02.01.2023;1;Tjøme;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0723;;
Tokke;4034;Kartverket;Gyldig;02.01.2023;1;Tokke;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4034;;
Tokke;3824;Kartverket;Tilbaketrukket;02.01.2023;1;Tokke;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3824;;
Tokke;0833;Kartverket;Tilbaketrukket;02.01.2023;1;Tokke;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0833;;
Tolga;0436;Kartverket;Tilbaketrukket;02.01.2023;1;Tolga;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0436;;
Tolga;3426;Kartverket;Gyldig;02.01.2023;1;Tolga;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3426;;
Torsken;1928;Kartverket;Tilbaketrukket;02.01.2023;1;Torsken;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1928;;
Tranøy;1927;Kartverket;Tilbaketrukket;02.01.2023;1;Tranøy;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1927;;
Tromsø;1902;Kartverket;Tilbaketrukket;02.01.2023;1;Tromsø;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1902;;
Tromsø;5501;Kartverket;Gyldig;02.01.2023;1;Tromsø;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5501;;
Tromsø;5401;Kartverket;Tilbaketrukket;02.01.2023;1;Tromsø;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5401;;
Tromøy;0921;Kartverket;Tilbaketrukket;02.01.2023;1;Tromøy;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0921;;
Trondheim;1601;Kartverket;Tilbaketrukket;02.01.2023;1;Trondheim;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1601;;
Trondheim – Tråante;5001;Kartverket;Gyldig;02.01.2023;1;Trondheim – Tråante;01.01.2018 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5001;;
Trysil;3421;Kartverket;Gyldig;02.01.2023;1;Trysil;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3421;;
Trysil;0428;Kartverket;Tilbaketrukket;02.01.2023;1;Trysil;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0428;;
Træna;1835;Kartverket;Gyldig;02.01.2023;1;Træna;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1835;;
Trøgstad;0122;Kartverket;Tilbaketrukket;02.01.2023;1;Trøgstad;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0122;;
Tune;0130;Kartverket;Tilbaketrukket;02.01.2023;1;Tune;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0130;;
Tustna;1572;Kartverket;Tilbaketrukket;02.01.2023;1;Tustna;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1572;;
Tvedestrand;0914;Kartverket;Tilbaketrukket;02.01.2023;1;Tvedestrand;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0914;;
Tvedestrand;4213;Kartverket;Gyldig;02.01.2023;1;Tvedestrand;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4213;;
Tydal;1665;Kartverket;Tilbaketrukket;02.01.2023;1;Tydal;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1665;;
Tydal;5033;Kartverket;Gyldig;02.01.2023;1;Tydal;01.01.2018 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5033;;
Tynset;3427;Kartverket;Gyldig;02.01.2023;1;Tynset;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3427;;
Tynset;0437;Kartverket;Tilbaketrukket;02.01.2023;1;Tynset;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0437;;
Tysnes;4616;Kartverket;Gyldig;02.01.2023;1;Tysnes;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4616;;
Tysnes;1223;Kartverket;Tilbaketrukket;02.01.2023;1;Tysnes;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1223;;
Tysvær;1146;Kartverket;Gyldig;02.01.2023;1;Tysvær;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1146;;
Tønsberg;3905;Kartverket;Gyldig;02.01.2023;1;Tønsberg;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3905;;
Tønsberg;0705;Kartverket;Tilbaketrukket;02.01.2023;1;Tønsberg;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0705;;
Tønsberg;3803;Kartverket;Tilbaketrukket;02.01.2023;1;Tønsberg;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3803;;
Tønsberg;0704;Kartverket;Tilbaketrukket;02.01.2023;1;Tønsberg;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0704;;
Ullensaker;0235;Kartverket;Tilbaketrukket;02.01.2023;1;Ullensaker;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0235;;
Ullensaker;3209;Kartverket;Gyldig;02.01.2023;1;Ullensaker;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3209;;
Ullensaker;3033;Kartverket;Tilbaketrukket;02.01.2023;1;Ullensaker;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3033;;
Ullensvang;1231;Kartverket;Tilbaketrukket;02.01.2023;1;Ullensvang;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1231;;
Ullensvang;4618;Kartverket;Gyldig;02.01.2023;1;Ullensvang;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4618;;
Ulstein;1516;Kartverket;Gyldig;02.01.2023;1;Ulstein;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1516;;
Ulvik;1233;Kartverket;Tilbaketrukket;02.01.2023;1;Ulvik;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1233;;
Ulvik;4620;Kartverket;Gyldig;02.01.2023;1;Ulvik;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4620;;
Unjárga - Nesseby;5636;Kartverket;Gyldig;02.01.2023;1;Unjárga - Nesseby;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5636;;
Unjárga – Nesseby;5442;Kartverket;Tilbaketrukket;02.01.2023;1;Unjárga – Nesseby;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5442;;
Unjárga – Nesseby;2027;Kartverket;Tilbaketrukket;02.01.2023;1;Unjárga – Nesseby;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/2027;;
Utsira;1151;Kartverket;Gyldig;02.01.2023;1;Utsira;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1151;;
Vadsø;5405;Kartverket;Tilbaketrukket;02.01.2023;1;Vadsø;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5405;;
Vadsø;5607;Kartverket;Gyldig;02.01.2023;1;Vadsø;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5607;;
Vadsø;2003;Kartverket;Tilbaketrukket;02.01.2023;1;Vadsø;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/2003;;
Vaksdal;4628;Kartverket;Gyldig;02.01.2023;1;Vaksdal;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4628;;
Vaksdal;1251;Kartverket;Tilbaketrukket;02.01.2023;1;Vaksdal;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1251;;
Valle;4221;Kartverket;Gyldig;02.01.2023;1;Valle;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4221;;
Valle;0940;Kartverket;Tilbaketrukket;02.01.2023;1;Valle;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0940;;
Vang;3454;Kartverket;Gyldig;02.01.2023;1;Vang;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3454;;
Vang;0545;Kartverket;Tilbaketrukket;02.01.2023;1;Vang;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0545;;
Vang;0414;Kartverket;Tilbaketrukket;02.01.2023;1;Vang;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0414;;
Vanylven;1511;Kartverket;Gyldig;02.01.2023;1;Vanylven;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1511;;
Vardø;5404;Kartverket;Tilbaketrukket;02.01.2023;1;Vardø;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5404;;
Vardø;2002;Kartverket;Tilbaketrukket;02.01.2023;1;Vardø;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/2002;;
Vardø;5634;Kartverket;Gyldig;02.01.2023;1;Vardø;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5634;;
Varteig;0114;Kartverket;Tilbaketrukket;02.01.2023;1;Varteig;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0114;;
Vefsn;1824;Kartverket;Gyldig;02.01.2023;1;Vefsn;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1824;;
Vega;1815;Kartverket;Gyldig;02.01.2023;1;Vega;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1815;;
Vegårshei;0912;Kartverket;Tilbaketrukket;02.01.2023;1;Vegårshei;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0912;;
Vegårshei;4212;Kartverket;Gyldig;02.01.2023;1;Vegårshei;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4212;;
Vennesla;4223;Kartverket;Gyldig;02.01.2023;1;Vennesla;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4223;;
Vennesla;1014;Kartverket;Tilbaketrukket;02.01.2023;1;Vennesla;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1014;;
Verdal;5038;Kartverket;Gyldig;02.01.2023;1;Verdal;01.01.2018 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5038;;
Verdal;1721;Kartverket;Tilbaketrukket;02.01.2023;1;Verdal;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1721;;
Verran;1724;Kartverket;Tilbaketrukket;02.01.2023;1;Verran;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1724;;
Verran;5039;Kartverket;Tilbaketrukket;02.01.2023;1;Verran;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5039;;
Vestby;3216;Kartverket;Gyldig;02.01.2023;1;Vestby;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3216;;
Vestby;3019;Kartverket;Tilbaketrukket;02.01.2023;1;Vestby;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3019;;
Vestby;0211;Kartverket;Tilbaketrukket;02.01.2023;1;Vestby;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0211;;
Vestnes;1535;Kartverket;Gyldig;02.01.2023;1;Vestnes;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1535;;
Vestre Slidre;0543;Kartverket;Tilbaketrukket;02.01.2023;1;Vestre Slidre;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0543;;
Vestre Slidre;3452;Kartverket;Gyldig;02.01.2023;1;Vestre Slidre;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3452;;
Vestre Toten;3443;Kartverket;Gyldig;02.01.2023;1;Vestre Toten;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3443;;
Vestre Toten;0529;Kartverket;Tilbaketrukket;02.01.2023;1;Vestre Toten;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0529;;
Vestvågøy;1860;Kartverket;Gyldig;02.01.2023;1;Vestvågøy;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1860;;
Vevelstad;1816;Kartverket;Gyldig;02.01.2023;1;Vevelstad;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1816;;
Vik;4639;Kartverket;Gyldig;02.01.2023;1;Vik;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4639;;
Vik;1417;Kartverket;Tilbaketrukket;02.01.2023;1;Vik;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1417;;
Vikna;1750;Kartverket;Tilbaketrukket;02.01.2023;1;Vikna;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1750;;
Vikna;5050;Kartverket;Tilbaketrukket;02.01.2023;1;Vikna;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5050;;
Vindafjord;1160;Kartverket;Gyldig;02.01.2023;1;Vindafjord;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1160;;
Vindafjord;1154;Kartverket;Tilbaketrukket;02.01.2023;1;Vindafjord;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1154;;
Vinje;0834;Kartverket;Tilbaketrukket;02.01.2023;1;Vinje;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0834;;
Vinje;3825;Kartverket;Tilbaketrukket;02.01.2023;1;Vinje;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3825;;
Vinje;4036;Kartverket;Gyldig;02.01.2023;1;Vinje;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4036;;
Volda;1519;Kartverket;Tilbaketrukket;02.01.2023;1;Volda;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1519;;
Volda;1577;Kartverket;Gyldig;02.01.2023;1;Volda;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1577;;
Voss;4621;Kartverket;Gyldig;02.01.2023;1;Voss;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4621;;
Voss;1235;Kartverket;Tilbaketrukket;02.01.2023;1;Voss;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1235;;
Værøy;1857;Kartverket;Gyldig;02.01.2023;1;Værøy;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1857;;
Vågan;1865;Kartverket;Gyldig;02.01.2023;1;Vågan;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1865;;
Vågsøy;1439;Kartverket;Tilbaketrukket;02.01.2023;1;Vågsøy;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1439;;
